student_id,strata,semester,ip_semester,ipk_total,sks_semester,total_sks,sks_lulus,sks_tidak_lulus,label_kelulusan
873,S1,3,4.0,3.66,23,64,61,3,lulus_tepat_waktu
873,S1,4,2.715,3.41,23,87,83,4,lulus_tepat_waktu
873,S1,5,3.974,3.507,18,105,100,5,lulus_tepat_waktu
873,S1,6,3.279,3.466,23,128,123,5,lulus_tepat_waktu
873,S1,7,3.767,3.512,23,151,146,5,lulus_tepat_waktu
874,S1,1,3.559,3.559,21,21,21,0,lulus_tepat_waktu
874,S1,2,3.19,3.366,23,44,43,1,lulus_tepat_waktu
874,S1,3,3.51,3.414,22,66,64,2,lulus_tepat_waktu
874,S1,4,3.71,3.491,23,89,86,3,lulus_tepat_waktu
874,S1,5,3.438,3.48,23,112,109,3,lulus_tepat_waktu
874,S1,6,3.719,3.521,23,135,131,4,lulus_tepat_waktu
874,S1,7,3.428,3.508,22,157,152,5,lulus_tepat_waktu
875,S2,1,2.543,2.543,19,19,18,1,lulus_tepat_waktu
875,S2,2,2.731,2.634,18,37,35,2,lulus_tepat_waktu
875,S2,3,2.534,2.602,18,55,52,3,lulus_tepat_waktu
876,S2,1,2.976,2.976,21,21,19,2,lulus_tepat_waktu
876,S2,2,2.921,2.95,18,39,35,4,lulus_tepat_waktu
876,S2,3,2.874,2.924,20,59,53,6,lulus_tepat_waktu
877,S2,1,2.324,2.324,19,19,16,3,lulus_tepat_waktu
877,S2,2,2.711,2.501,16,35,31,4,lulus_tepat_waktu
877,S2,3,2.99,2.673,19,54,48,6,lulus_tepat_waktu
878,S3,1,2.52,2.52,22,22,20,2,lulus_tepat_waktu
878,S3,2,3.178,2.825,19,41,39,2,lulus_tepat_waktu
878,S3,3,2.45,2.698,21,62,57,5,lulus_tepat_waktu
879,S1,1,2.262,2.262,18,18,15,3,lulus_terlambat
879,S1,2,2.239,2.25,18,36,31,5,lulus_terlambat
879,S1,3,1.504,2.011,17,53,43,10,lulus_terlambat
879,S1,4,2.166,2.049,17,70,58,12,lulus_terlambat
879,S1,5,2.717,2.179,17,87,74,13,lulus_terlambat
879,S1,6,1.526,2.057,20,107,89,18,lulus_terlambat
879,S1,7,2.294,2.086,15,122,102,20,lulus_terlambat
879,S1,8,2.26,2.106,16,138,116,22,lulus_terlambat
879,S1,9,1.693,2.061,17,155,129,26,lulus_terlambat
879,S1,10,2.035,2.058,18,173,144,29,lulus_terlambat
880,S1,1,2.384,2.384,20,20,16,4,lulus_terlambat
880,S1,2,2.606,2.486,17,37,32,5,lulus_terlambat
880,S1,3,2.4,2.454,21,58,50,8,lulus_terlambat
880,S1,4,2.692,2.506,16,74,64,10,lulus_terlambat
880,S1,5,2.847,2.576,19,93,81,12,lulus_terlambat
880,S1,6,2.52,2.565,21,114,100,14,lulus_terlambat
880,S1,7,3.088,2.643,20,134,119,15,lulus_terlambat
880,S1,8,3.009,2.697,23,157,141,16,lulus_terlambat
880,S1,9,3.058,2.741,22,179,163,16,lulus_terlambat
881,S1,1,2.05,2.05,18,18,16,2,lulus_terlambat
881,S1,2,2.307,2.171,16,34,30,4,lulus_terlambat
881,S1,3,1.931,2.094,16,50,42,8,lulus_terlambat
881,S1,4,2.234,2.128,16,66,55,11,lulus_terlambat
881,S1,5,2.46,2.19,15,81,68,13,lulus_terlambat
881,S1,6,2.34,2.216,17,98,82,16,lulus_terlambat
881,S1,7,1.762,2.155,15,113,94,19,lulus_terlambat
881,S1,8,2.58,2.208,16,129,109,20,lulus_terlambat
881,S1,9,2.311,2.221,19,148,124,24,lulus_terlambat
881,S1,10,2.244,2.224,17,165,139,26,lulus_terlambat
881,S1,11,2.411,2.239,15,180,152,28,lulus_terlambat
882,S1,1,2.394,2.394,22,22,19,3,lulus_terlambat
882,S1,2,1.677,2.092,16,38,30,8,lulus_terlambat
882,S1,3,1.875,2.025,17,55,42,13,lulus_terlambat
882,S1,4,2.362,2.098,15,70,55,15,lulus_terlambat
882,S1,5,1.887,2.06,15,85,65,20,lulus_terlambat
882,S1,6,2.279,2.099,18,103,80,23,lulus_terlambat
882,S1,7,2.255,2.122,18,121,96,25,lulus_terlambat
882,S1,8,2.349,2.148,16,137,110,27,lulus_terlambat
882,S1,9,2.621,2.195,15,152,124,28,lulus_terlambat
882,S1,10,2.648,2.248,20,172,142,30,lulus_terlambat
882,S1,11,2.317,2.254,19,191,159,32,lulus_terlambat
883,S1,1,1.949,1.949,18,18,13,5,lulus_terlambat
883,S1,2,2.812,2.368,17,35,29,6,lulus_terlambat
883,S1,3,2.498,2.415,20,55,47,8,lulus_terlambat
883,S1,4,2.586,2.452,15,70,61,9,lulus_terlambat
883,S1,5,2.72,2.509,19,89,79,10,lulus_terlambat
883,S1,6,2.628,2.531,20,109,97,12,lulus_terlambat
883,S1,7,2.856,2.581,20,129,115,14,lulus_terlambat
883,S1,8,2.499,2.571,18,147,130,17,lulus_terlambat
883,S1,9,2.407,2.553,18,165,145,20,lulus_terlambat
884,S3,1,2.576,2.576,19,19,17,2,lulus_tepat_waktu
884,S3,2,3.035,2.8,18,37,34,3,lulus_tepat_waktu
884,S3,3,3.159,2.93,21,58,55,3,lulus_tepat_waktu
885,S1,1,3.264,3.264,21,21,21,0,lulus_tepat_waktu
885,S1,2,2.941,3.095,23,44,42,2,lulus_tepat_waktu
885,S1,3,3.279,3.155,21,65,63,2,lulus_tepat_waktu
885,S1,4,3.386,3.213,22,87,84,3,lulus_tepat_waktu
885,S1,5,3.039,3.177,23,110,107,3,lulus_tepat_waktu
885,S1,6,3.128,3.168,23,133,130,3,lulus_tepat_waktu
885,S1,7,3.027,3.149,21,154,151,3,lulus_tepat_waktu
886,S1,1,3.563,3.563,18,18,18,0,lulus_tepat_waktu
886,S1,2,2.543,3.002,22,40,38,2,lulus_tepat_waktu
886,S1,3,2.961,2.988,21,61,58,3,lulus_tepat_waktu
886,S1,4,3.255,3.049,18,79,76,3,lulus_tepat_waktu
886,S1,5,2.356,2.892,23,102,95,7,lulus_tepat_waktu
886,S1,6,3.144,2.927,16,118,111,7,lulus_tepat_waktu
886,S1,7,3.691,3.047,22,140,132,8,lulus_tepat_waktu
886,S1,8,2.645,2.988,24,164,154,10,lulus_tepat_waktu
887,S1,1,2.812,2.812,20,20,19,1,lulus_tepat_waktu
887,S1,2,2.838,2.824,19,39,37,2,lulus_tepat_waktu
887,S1,3,2.729,2.791,21,60,57,3,lulus_tepat_waktu
887,S1,4,2.542,2.731,19,79,74,5,lulus_tepat_waktu
887,S1,5,2.74,2.733,20,99,93,6,lulus_tepat_waktu
887,S1,6,2.896,2.761,21,120,112,8,lulus_tepat_waktu
887,S1,7,2.637,2.744,19,139,129,10,lulus_tepat_waktu
887,S1,8,2.958,2.772,21,160,149,11,lulus_tepat_waktu
888,S2,1,3.139,3.139,18,18,18,0,lulus_tepat_waktu
888,S2,2,2.734,2.908,24,42,41,1,lulus_tepat_waktu
889,S1,1,2.909,2.909,20,20,19,1,lulus_tepat_waktu
889,S1,2,3.068,2.988,20,40,39,1,lulus_tepat_waktu
889,S1,3,3.325,3.115,24,64,63,1,lulus_tepat_waktu
889,S1,4,3.424,3.199,24,88,86,2,lulus_tepat_waktu
889,S1,5,4.0,3.371,24,112,109,3,lulus_tepat_waktu
889,S1,6,2.953,3.302,22,134,129,5,lulus_tepat_waktu
889,S1,7,3.768,3.357,18,152,146,6,lulus_tepat_waktu
890,S2,1,2.382,2.382,19,19,16,3,lulus_tepat_waktu
890,S2,2,2.843,2.586,15,34,30,4,lulus_tepat_waktu
890,S2,3,2.93,2.709,19,53,48,5,lulus_tepat_waktu
891,S1,1,2.511,2.511,18,18,17,1,lulus_tepat_waktu
891,S1,2,3.565,3.053,19,37,35,2,lulus_tepat_waktu
891,S1,3,2.801,2.953,24,61,57,4,lulus_tepat_waktu
891,S1,4,2.774,2.911,19,80,75,5,lulus_tepat_waktu
891,S1,5,3.283,2.985,20,100,94,6,lulus_tepat_waktu
891,S1,6,3.215,3.028,23,123,117,6,lulus_tepat_waktu
891,S1,7,3.112,3.041,22,145,138,7,lulus_tepat_waktu
891,S1,8,2.736,2.999,23,168,159,9,lulus_tepat_waktu
892,S1,1,3.321,3.321,19,19,18,1,lulus_tepat_waktu
892,S1,2,3.331,3.326,22,41,39,2,lulus_tepat_waktu
892,S1,3,3.679,3.446,21,62,60,2,lulus_tepat_waktu
892,S1,4,3.633,3.493,21,83,80,3,lulus_tepat_waktu
892,S1,5,3.114,3.414,22,105,101,4,lulus_tepat_waktu
892,S1,6,3.251,3.383,24,129,125,4,lulus_tepat_waktu
892,S1,7,3.717,3.43,21,150,146,4,lulus_tepat_waktu
893,S1,1,3.282,3.282,19,19,19,0,lulus_tepat_waktu
893,S1,2,3.165,3.22,21,40,40,0,lulus_tepat_waktu
893,S1,3,2.852,3.086,23,63,61,2,lulus_tepat_waktu
893,S1,4,2.683,2.992,19,82,79,3,lulus_tepat_waktu
893,S1,5,2.794,2.957,18,100,96,4,lulus_tepat_waktu
893,S1,6,3.124,2.985,20,120,116,4,lulus_tepat_waktu
893,S1,7,2.804,2.957,22,142,137,5,lulus_tepat_waktu
893,S1,8,2.862,2.946,18,160,154,6,lulus_tepat_waktu
894,S1,1,1.652,1.652,21,21,14,7,dropout
894,S1,2,1.394,1.533,18,39,28,11,dropout
894,S1,3,1.727,1.59,16,55,39,16,dropout
894,S1,4,2.198,1.72,15,70,52,18,dropout
894,S1,5,1.715,1.719,17,87,63,24,dropout
894,S1,6,1.839,1.737,15,102,75,27,dropout
894,S1,7,1.913,1.759,15,117,86,31,dropout
894,S1,8,1.276,1.698,17,134,97,37,dropout
894,S1,9,1.803,1.709,15,149,109,40,dropout
894,S1,10,1.463,1.686,15,164,120,44,dropout
894,S1,11,1.945,1.712,18,182,132,50,dropout
894,S1,12,1.507,1.694,17,199,144,55,dropout
895,S1,1,2.996,2.996,18,18,17,1,lulus_tepat_waktu
895,S1,2,2.438,2.717,18,36,33,3,lulus_tepat_waktu
895,S1,3,2.586,2.676,16,52,48,4,lulus_tepat_waktu
895,S1,4,3.064,2.784,20,72,68,4,lulus_tepat_waktu
895,S1,5,3.18,2.88,23,95,90,5,lulus_tepat_waktu
895,S1,6,3.719,3.049,24,119,114,5,lulus_tepat_waktu
895,S1,7,2.768,3.007,21,140,134,6,lulus_tepat_waktu
895,S1,8,2.83,2.985,20,160,152,8,lulus_tepat_waktu
896,S1,1,2.746,2.746,18,18,17,1,lulus_tepat_waktu
896,S1,2,3.164,2.961,19,37,35,2,lulus_tepat_waktu
896,S1,3,2.527,2.794,23,60,57,3,lulus_tepat_waktu
896,S1,4,3.046,2.857,20,80,76,4,lulus_tepat_waktu
896,S1,5,3.017,2.891,21,101,97,4,lulus_tepat_waktu
896,S1,6,2.585,2.836,22,123,117,6,lulus_tepat_waktu
896,S1,7,2.33,2.762,21,144,135,9,lulus_tepat_waktu
896,S1,8,2.664,2.751,18,162,152,10,lulus_tepat_waktu
897,S1,1,3.049,3.049,18,18,17,1,lulus_terlambat
897,S1,2,2.595,2.799,22,40,38,2,lulus_terlambat
897,S1,3,2.958,2.849,18,58,55,3,lulus_terlambat
897,S1,4,2.356,2.722,20,78,71,7,lulus_terlambat
897,S1,5,2.028,2.61,15,93,83,10,lulus_terlambat
897,S1,6,2.931,2.655,15,108,97,11,lulus_terlambat
897,S1,7,2.48,2.629,19,127,113,14,lulus_terlambat
897,S1,8,2.858,2.653,15,142,127,15,lulus_terlambat
897,S1,9,2.881,2.678,18,160,144,16,lulus_terlambat
898,S1,1,2.352,2.352,22,22,19,3,lulus_terlambat
898,S1,2,1.666,2.063,16,38,30,8,lulus_terlambat
898,S1,3,2.36,2.159,18,56,45,11,lulus_terlambat
898,S1,4,2.3,2.193,18,74,60,14,lulus_terlambat
898,S1,5,1.836,2.126,17,91,73,18,lulus_terlambat
898,S1,6,2.456,2.181,18,109,88,21,lulus_terlambat
898,S1,7,2.8,2.269,18,127,105,22,lulus_terlambat
898,S1,8,2.49,2.3,21,148,122,26,lulus_terlambat
898,S1,9,2.18,2.288,16,164,136,28,lulus_terlambat
898,S1,10,1.954,2.26,15,179,146,33,lulus_terlambat
899,S1,1,2.335,2.335,20,20,17,3,lulus_terlambat
899,S1,2,2.523,2.424,18,38,34,4,lulus_terlambat
899,S1,3,2.54,2.466,21,59,53,6,lulus_terlambat
899,S1,4,2.458,2.464,19,78,68,10,lulus_terlambat
899,S1,5,2.323,2.441,15,93,81,12,lulus_terlambat
899,S1,6,1.81,2.338,18,111,93,18,lulus_terlambat
899,S1,7,2.154,2.316,15,126,106,20,lulus_terlambat
899,S1,8,1.76,2.25,17,143,119,24,lulus_terlambat
899,S1,9,2.026,2.225,18,161,133,28,lulus_terlambat
899,S1,10,2.7,2.266,15,176,147,29,lulus_terlambat
900,S2,1,3.481,3.481,20,20,19,1,lulus_tepat_waktu
900,S2,2,3.164,3.319,21,41,40,1,lulus_tepat_waktu
901,S2,1,2.703,2.703,20,20,19,1,lulus_tepat_waktu
901,S2,2,3.058,2.885,21,41,39,2,lulus_tepat_waktu
902,S1,1,3.291,3.291,20,20,19,1,lulus_tepat_waktu
902,S1,2,3.649,3.474,21,41,39,2,lulus_tepat_waktu
902,S1,3,2.736,3.209,23,64,60,4,lulus_tepat_waktu
902,S1,4,2.888,3.139,18,82,77,5,lulus_tepat_waktu
902,S1,5,3.383,3.188,21,103,98,5,lulus_tepat_waktu
902,S1,6,2.862,3.133,21,124,117,7,lulus_tepat_waktu
902,S1,7,2.956,3.111,18,142,133,9,lulus_tepat_waktu
902,S1,8,2.918,3.087,20,162,152,10,lulus_tepat_waktu
903,S3,1,2.058,2.058,20,20,17,3,lulus_tepat_waktu
903,S3,2,2.124,2.087,16,36,31,5,lulus_tepat_waktu
903,S3,3,2.543,2.221,15,51,45,6,lulus_tepat_waktu
904,S1,1,2.993,2.993,20,20,18,2,lulus_tepat_waktu
904,S1,2,3.051,3.021,19,39,37,2,lulus_tepat_waktu
904,S1,3,2.832,2.951,23,62,58,4,lulus_tepat_waktu
904,S1,4,2.606,2.87,19,81,75,6,lulus_tepat_waktu
904,S1,5,2.357,2.765,21,102,93,9,lulus_tepat_waktu
904,S1,6,2.794,2.769,17,119,109,10,lulus_tepat_waktu
904,S1,7,2.992,2.801,20,139,128,11,lulus_tepat_waktu
904,S1,8,3.139,2.845,21,160,148,12,lulus_tepat_waktu
905,S1,1,3.6,3.6,22,22,22,0,lulus_tepat_waktu
905,S1,2,3.255,3.431,21,43,43,0,lulus_tepat_waktu
905,S1,3,3.723,3.536,24,67,67,0,lulus_tepat_waktu
905,S1,4,3.542,3.538,22,89,89,0,lulus_tepat_waktu
905,S1,5,4.0,3.626,21,110,110,0,lulus_tepat_waktu
905,S1,6,3.552,3.614,21,131,130,1,lulus_tepat_waktu
905,S1,7,3.918,3.658,22,153,151,2,lulus_tepat_waktu
906,S1,1,2.269,2.269,22,22,19,3,lulus_terlambat
906,S1,2,2.427,2.338,17,39,33,6,lulus_terlambat
906,S1,3,2.356,2.343,16,55,47,8,lulus_terlambat
906,S1,4,2.835,2.448,15,70,61,9,lulus_terlambat
906,S1,5,2.328,2.423,19,89,77,12,lulus_terlambat
906,S1,6,2.27,2.399,16,105,91,14,lulus_terlambat
906,S1,7,2.399,2.399,16,121,105,16,lulus_terlambat
906,S1,8,2.104,2.367,15,136,118,18,lulus_terlambat
906,S1,9,1.952,2.326,15,151,130,21,lulus_terlambat
906,S1,10,1.966,2.287,18,169,144,25,lulus_terlambat
907,S1,1,2.749,2.749,20,20,19,1,lulus_tepat_waktu
907,S1,2,3.018,2.876,18,38,36,2,lulus_tepat_waktu
907,S1,3,3.016,2.929,23,61,59,2,lulus_tepat_waktu
907,S1,4,3.252,3.017,23,84,81,3,lulus_tepat_waktu
907,S1,5,2.991,3.012,24,108,103,5,lulus_tepat_waktu
907,S1,6,2.642,2.952,21,129,122,7,lulus_tepat_waktu
907,S1,7,3.538,3.034,21,150,143,7,lulus_tepat_waktu
907,S1,8,3.175,3.052,22,172,165,7,lulus_tepat_waktu
908,S1,1,3.415,3.415,20,20,20,0,lulus_tepat_waktu
908,S1,2,3.523,3.474,24,44,44,0,lulus_tepat_waktu
908,S1,3,3.556,3.5,21,65,64,1,lulus_tepat_waktu
908,S1,4,3.759,3.566,22,87,86,1,lulus_tepat_waktu
908,S1,5,3.126,3.471,24,111,109,2,lulus_tepat_waktu
908,S1,6,3.82,3.531,23,134,131,3,lulus_tepat_waktu
908,S1,7,2.958,3.453,21,155,150,5,lulus_tepat_waktu
909,S1,1,2.52,2.52,20,20,19,1,lulus_tepat_waktu
909,S1,2,3.01,2.765,20,40,39,1,lulus_tepat_waktu
909,S1,3,2.231,2.565,24,64,60,4,lulus_tepat_waktu
909,S1,4,2.698,2.593,17,81,75,6,lulus_tepat_waktu
909,S1,5,3.074,2.68,18,99,93,6,lulus_tepat_waktu
909,S1,6,3.203,2.772,21,120,113,7,lulus_tepat_waktu
909,S1,7,2.872,2.788,23,143,134,9,lulus_tepat_waktu
909,S1,8,2.451,2.745,21,164,152,12,lulus_tepat_waktu
910,S1,1,1.92,1.92,18,18,13,5,lulus_terlambat
910,S1,2,2.388,2.147,17,35,27,8,lulus_terlambat
910,S1,3,1.981,2.097,15,50,37,13,lulus_terlambat
910,S1,4,1.825,2.031,16,66,49,17,lulus_terlambat
910,S1,5,1.928,2.011,16,82,61,21,lulus_terlambat
910,S1,6,2.829,2.152,17,99,77,22,lulus_terlambat
910,S1,7,2.237,2.167,21,120,96,24,lulus_terlambat
910,S1,8,1.951,2.138,18,138,109,29,lulus_terlambat
910,S1,9,2.456,2.173,17,155,123,32,lulus_terlambat
910,S1,10,2.17,2.173,15,170,135,35,lulus_terlambat
910,S1,11,1.463,2.105,18,188,148,40,lulus_terlambat
911,S1,1,2.13,2.13,20,20,16,4,lulus_terlambat
911,S1,2,2.264,2.19,16,36,29,7,lulus_terlambat
911,S1,3,1.565,2.006,15,51,40,11,lulus_terlambat
911,S1,4,2.315,2.08,16,67,53,14,lulus_terlambat
911,S1,5,1.445,1.951,17,84,64,20,lulus_terlambat
911,S1,6,1.993,1.958,16,100,76,24,lulus_terlambat
911,S1,7,2.13,1.98,15,115,89,26,lulus_terlambat
911,S1,8,2.262,2.013,15,130,102,28,lulus_terlambat
911,S1,9,2.305,2.047,17,147,116,31,lulus_terlambat
911,S1,10,2.164,2.058,15,162,129,33,lulus_terlambat
911,S1,11,2.075,2.059,15,177,142,35,lulus_terlambat
911,S1,12,2.072,2.06,16,193,155,38,lulus_terlambat
912,S1,1,2.065,2.065,19,19,16,3,lulus_terlambat
912,S1,2,2.233,2.139,15,34,28,6,lulus_terlambat
912,S1,3,1.872,2.058,15,49,39,10,lulus_terlambat
912,S1,4,2.164,2.083,15,64,51,13,lulus_terlambat
912,S1,5,2.37,2.146,18,82,67,15,lulus_terlambat
912,S1,6,2.224,2.158,16,98,81,17,lulus_terlambat
912,S1,7,2.296,2.177,15,113,94,19,lulus_terlambat
912,S1,8,2.364,2.2,16,129,108,21,lulus_terlambat
912,S1,9,2.317,2.214,17,146,123,23,lulus_terlambat
912,S1,10,2.003,2.193,16,162,137,25,lulus_terlambat
912,S1,11,2.122,2.186,17,179,152,27,lulus_terlambat
913,S1,1,1.605,1.605,19,19,15,4,dropout
913,S1,2,1.946,1.766,17,36,28,8,dropout
913,S1,3,1.292,1.608,18,54,40,14,dropout
913,S1,4,1.817,1.656,16,70,51,19,dropout
913,S1,5,2.302,1.788,18,88,66,22,dropout
913,S1,6,2.166,1.852,18,106,81,25,dropout
913,S1,7,1.89,1.857,16,122,93,29,dropout
913,S1,8,0.974,1.755,16,138,104,34,dropout
913,S1,9,1.232,1.694,18,156,118,38,dropout
913,S1,10,1.701,1.695,18,174,132,42,dropout
913,S1,11,1.259,1.66,15,189,143,46,dropout
913,S1,12,1.952,1.683,16,205,155,50,dropout
914,S2,1,2.968,2.968,18,18,17,1,lulus_tepat_waktu
914,S2,2,3.177,3.075,19,37,35,2,lulus_tepat_waktu
914,S2,3,2.588,2.888,23,60,56,4,lulus_tepat_waktu
915,S1,1,2.829,2.829,21,21,19,2,lulus_tepat_waktu
915,S1,2,3.777,3.291,20,41,38,3,lulus_tepat_waktu
915,S1,3,3.305,3.297,24,65,61,4,lulus_tepat_waktu
915,S1,4,2.942,3.201,24,89,83,6,lulus_tepat_waktu
915,S1,5,3.243,3.209,21,110,103,7,lulus_tepat_waktu
915,S1,6,3.734,3.303,24,134,126,8,lulus_tepat_waktu
915,S1,7,2.991,3.261,21,155,145,10,lulus_tepat_waktu
916,S1,1,3.206,3.206,19,19,18,1,lulus_tepat_waktu
916,S1,2,2.952,3.067,23,42,40,2,lulus_tepat_waktu
916,S1,3,3.178,3.103,20,62,60,2,lulus_tepat_waktu
916,S1,4,4.0,3.346,23,85,82,3,lulus_tepat_waktu
916,S1,5,2.964,3.264,23,108,103,5,lulus_tepat_waktu
916,S1,6,3.087,3.235,21,129,124,5,lulus_tepat_waktu
916,S1,7,3.255,3.238,21,150,145,5,lulus_tepat_waktu
917,S1,1,1.765,1.765,22,22,16,6,lulus_terlambat
917,S1,2,1.993,1.857,15,37,26,11,lulus_terlambat
917,S1,3,2.71,2.114,16,53,41,12,lulus_terlambat
917,S1,4,2.454,2.204,19,72,57,15,lulus_terlambat
917,S1,5,2.437,2.251,18,90,72,18,lulus_terlambat
917,S1,6,2.28,2.255,18,108,87,21,lulus_terlambat
917,S1,7,2.315,2.263,16,124,101,23,lulus_terlambat
917,S1,8,2.514,2.292,16,140,116,24,lulus_terlambat
917,S1,9,2.414,2.308,21,161,133,28,lulus_terlambat
917,S1,10,2.744,2.347,16,177,148,29,lulus_terlambat
918,S2,1,3.083,3.083,22,22,21,1,lulus_tepat_waktu
918,S2,2,2.655,2.869,22,44,42,2,lulus_tepat_waktu
919,S2,1,2.356,2.356,19,19,15,4,lulus_tepat_waktu
919,S2,2,2.519,2.435,18,37,31,6,lulus_tepat_waktu
919,S2,3,2.528,2.466,19,56,48,8,lulus_tepat_waktu
920,S1,1,1.834,1.834,20,20,15,5,dropout
920,S1,2,2.168,1.982,16,36,29,7,dropout
920,S1,3,2.286,2.084,18,54,44,10,dropout
920,S1,4,1.436,1.922,18,72,56,16,dropout
920,S1,5,1.687,1.875,18,90,69,21,dropout
920,S1,6,1.239,1.779,16,106,80,26,dropout
920,S1,7,1.489,1.739,17,123,93,30,dropout
920,S1,8,1.634,1.726,17,140,106,34,dropout
920,S1,9,1.624,1.716,16,156,118,38,dropout
920,S1,10,1.205,1.666,17,173,129,44,dropout
920,S1,11,1.725,1.671,18,191,143,48,dropout
920,S1,12,1.902,1.691,18,209,155,54,dropout
921,S2,1,2.088,2.088,18,18,15,3,lulus_tepat_waktu
921,S2,2,2.727,2.378,15,33,29,4,lulus_tepat_waktu
921,S2,3,2.653,2.482,20,53,48,5,lulus_tepat_waktu
922,S1,1,1.947,1.947,22,22,14,8,dropout
922,S1,2,1.738,1.856,17,39,27,12,dropout
922,S1,3,1.981,1.894,17,56,39,17,dropout
922,S1,4,1.727,1.853,18,74,53,21,dropout
922,S1,5,1.879,1.858,17,91,65,26,dropout
922,S1,6,2.176,1.903,15,106,78,28,dropout
922,S1,7,2.228,1.946,16,122,91,31,dropout
922,S1,8,2.023,1.954,15,137,104,33,dropout
922,S1,9,2.01,1.961,18,155,120,35,dropout
922,S1,10,2.124,1.977,17,172,135,37,dropout
922,S1,11,1.465,1.928,18,190,148,42,dropout
923,S1,1,2.323,2.323,22,22,18,4,lulus_tepat_waktu
923,S1,2,2.614,2.454,18,40,34,6,lulus_tepat_waktu
923,S1,3,2.865,2.595,21,61,53,8,lulus_tepat_waktu
923,S1,4,2.535,2.58,21,82,73,9,lulus_tepat_waktu
923,S1,5,2.547,2.573,21,103,92,11,lulus_tepat_waktu
923,S1,6,3.084,2.653,19,122,111,11,lulus_tepat_waktu
923,S1,7,2.353,2.603,24,146,132,14,lulus_tepat_waktu
923,S1,8,3.337,2.672,15,161,146,15,lulus_tepat_waktu
924,S1,1,2.647,2.647,20,20,18,2,lulus_tepat_waktu
924,S1,2,2.803,2.725,20,40,37,3,lulus_tepat_waktu
924,S1,3,2.883,2.774,18,58,53,5,lulus_tepat_waktu
924,S1,4,3.034,2.838,19,77,71,6,lulus_tepat_waktu
924,S1,5,3.244,2.931,23,100,93,7,lulus_tepat_waktu
924,S1,6,2.937,2.932,24,124,115,9,lulus_tepat_waktu
924,S1,7,2.614,2.886,21,145,135,10,lulus_tepat_waktu
924,S1,8,3.319,2.939,20,165,154,11,lulus_tepat_waktu
925,S2,1,2.95,2.95,22,22,20,2,lulus_tepat_waktu
925,S2,2,2.48,2.721,21,43,38,5,lulus_tepat_waktu
926,S2,1,3.381,3.381,22,22,22,0,lulus_tepat_waktu
926,S2,2,3.462,3.422,22,44,44,0,lulus_tepat_waktu
927,S2,1,3.462,3.462,18,18,18,0,lulus_tepat_waktu
927,S2,2,3.367,3.408,24,42,41,1,lulus_tepat_waktu
928,S1,1,1.872,1.872,19,19,13,6,lulus_terlambat
928,S1,2,2.59,2.189,15,34,27,7,lulus_terlambat
928,S1,3,2.754,2.391,19,53,44,9,lulus_terlambat
928,S1,4,2.111,2.312,21,74,61,13,lulus_terlambat
928,S1,5,2.312,2.312,15,89,74,15,lulus_terlambat
928,S1,6,2.538,2.35,18,107,90,17,lulus_terlambat
928,S1,7,2.544,2.378,18,125,106,19,lulus_terlambat
928,S1,8,1.718,2.291,19,144,120,24,lulus_terlambat
928,S1,9,2.061,2.268,16,160,134,26,lulus_terlambat
928,S1,10,2.36,2.277,17,177,148,29,lulus_terlambat
929,S2,1,3.227,3.227,19,19,19,0,lulus_tepat_waktu
929,S2,2,3.505,3.382,24,43,42,1,lulus_tepat_waktu
930,S2,1,3.846,3.846,20,20,20,0,lulus_tepat_waktu
930,S2,2,3.638,3.737,22,42,41,1,lulus_tepat_waktu
931,S3,1,2.773,2.773,21,21,19,2,lulus_tepat_waktu
931,S3,2,3.344,3.044,19,40,37,3,lulus_tepat_waktu
931,S3,3,3.819,3.335,24,64,61,3,lulus_tepat_waktu
932,S1,1,3.054,3.054,22,22,22,0,lulus_tepat_waktu
932,S1,2,2.787,2.923,21,43,42,1,lulus_tepat_waktu
932,S1,3,3.131,2.989,20,63,62,1,lulus_tepat_waktu
932,S1,4,2.053,2.755,21,84,80,4,lulus_tepat_waktu
932,S1,5,3.079,2.804,15,99,95,4,lulus_tepat_waktu
932,S1,6,3.198,2.879,23,122,118,4,lulus_tepat_waktu
932,S1,7,2.314,2.796,21,143,137,6,lulus_tepat_waktu
932,S1,8,3.026,2.817,15,158,152,6,lulus_tepat_waktu
933,S2,1,3.184,3.184,21,21,21,0,lulus_tepat_waktu
933,S2,2,2.834,3.005,22,43,41,2,lulus_tepat_waktu
934,S1,1,2.535,2.535,18,18,17,1,lulus_tepat_waktu
934,S1,2,3.056,2.795,18,36,34,2,lulus_tepat_waktu
934,S1,3,2.663,2.745,22,58,54,4,lulus_tepat_waktu
934,S1,4,2.78,2.754,21,79,74,5,lulus_tepat_waktu
934,S1,5,2.662,2.736,20,99,92,7,lulus_tepat_waktu
934,S1,6,2.986,2.778,20,119,111,8,lulus_tepat_waktu
934,S1,7,2.912,2.796,19,138,128,10,lulus_tepat_waktu
934,S1,8,2.246,2.73,19,157,145,12,lulus_tepat_waktu
935,S3,1,1.606,1.606,18,18,14,4,dropout
935,S3,2,1.376,1.491,18,36,27,9,dropout
935,S3,3,1.658,1.547,18,54,41,13,dropout
935,S3,4,1.342,1.5,16,70,53,17,dropout
936,S1,1,2.883,2.883,20,20,19,1,lulus_tepat_waktu
936,S1,2,3.188,3.028,18,38,36,2,lulus_tepat_waktu
