student_id,strata,semester,ip_semester,ipk_total,sks_semester,total_sks,sks_lulus,sks_tidak_lulus,label_kelulusan
387,S1,7,1.914,1.918,17,119,93,26,dropout
387,S1,8,1.845,1.908,18,137,106,31,dropout
387,S1,9,1.887,1.906,16,153,118,35,dropout
387,S1,10,2.342,1.945,15,168,131,37,dropout
387,S1,11,1.982,1.948,15,183,143,40,dropout
387,S1,12,2.204,1.97,17,200,158,42,dropout
388,S1,1,2.555,2.555,21,21,19,2,lulus_terlambat
388,S1,2,2.762,2.658,21,42,38,4,lulus_terlambat
388,S1,3,2.948,2.752,20,62,56,6,lulus_terlambat
388,S1,4,2.483,2.689,19,81,72,9,lulus_terlambat
388,S1,5,2.905,2.726,17,98,88,10,lulus_terlambat
388,S1,6,3.061,2.783,20,118,108,10,lulus_terlambat
388,S1,7,2.498,2.735,24,142,129,13,lulus_terlambat
388,S1,8,2.479,2.707,17,159,143,16,lulus_terlambat
388,S1,9,3.07,2.739,15,174,158,16,lulus_terlambat
389,S1,1,3.091,3.091,20,20,19,1,lulus_tepat_waktu
389,S1,2,2.603,2.83,23,43,41,2,lulus_tepat_waktu
389,S1,3,3.442,3.011,18,61,58,3,lulus_tepat_waktu
389,S1,4,2.981,3.003,23,84,79,5,lulus_tepat_waktu
389,S1,5,3.261,3.054,21,105,100,5,lulus_tepat_waktu
389,S1,6,3.075,3.058,23,128,122,6,lulus_tepat_waktu
389,S1,7,2.855,3.027,23,151,143,8,lulus_tepat_waktu
389,S1,8,3.206,3.047,19,170,161,9,lulus_tepat_waktu
390,S2,1,2.988,2.988,21,21,20,1,lulus_tepat_waktu
390,S2,2,2.51,2.749,21,42,40,2,lulus_tepat_waktu
391,S2,1,2.801,2.801,22,22,20,2,lulus_tepat_waktu
391,S2,2,3.468,3.119,20,42,40,2,lulus_tepat_waktu
392,S1,1,3.5,3.5,19,19,19,0,lulus_tepat_waktu
392,S1,2,2.765,3.106,22,41,40,1,lulus_tepat_waktu
392,S1,3,2.886,3.033,20,61,59,2,lulus_tepat_waktu
392,S1,4,2.84,2.988,19,80,77,3,lulus_tepat_waktu
392,S1,5,3.373,3.065,20,100,97,3,lulus_tepat_waktu
392,S1,6,3.181,3.086,23,123,120,3,lulus_tepat_waktu
392,S1,7,2.715,3.032,21,144,139,5,lulus_tepat_waktu
392,S1,8,2.852,3.011,19,163,157,6,lulus_tepat_waktu
393,S1,1,3.683,3.683,19,19,18,1,lulus_tepat_waktu
393,S1,2,3.14,3.38,24,43,41,2,lulus_tepat_waktu
393,S1,3,2.903,3.219,22,65,62,3,lulus_tepat_waktu
393,S1,4,2.452,3.045,19,84,78,6,lulus_tepat_waktu
393,S1,5,3.319,3.091,17,101,95,6,lulus_tepat_waktu
393,S1,6,2.989,3.072,24,125,117,8,lulus_tepat_waktu
393,S1,7,3.473,3.127,20,145,137,8,lulus_tepat_waktu
393,S1,8,3.769,3.215,23,168,160,8,lulus_tepat_waktu
394,S1,1,2.298,2.298,22,22,20,2,lulus_terlambat
394,S1,2,3.034,2.619,17,39,37,2,lulus_terlambat
394,S1,3,2.426,2.547,23,62,56,6,lulus_terlambat
394,S1,4,2.291,2.492,17,79,70,9,lulus_terlambat
394,S1,5,2.163,2.431,18,97,86,11,lulus_terlambat
394,S1,6,2.755,2.477,16,113,101,12,lulus_terlambat
394,S1,7,2.244,2.44,21,134,119,15,lulus_terlambat
394,S1,8,2.966,2.499,17,151,134,17,lulus_terlambat
394,S1,9,2.793,2.534,20,171,152,19,lulus_terlambat
395,S1,1,1.996,1.996,21,21,17,4,dropout
395,S1,2,1.894,1.954,15,36,28,8,dropout
395,S1,3,2.135,2.007,15,51,41,10,dropout
395,S1,4,1.427,1.869,16,67,52,15,dropout
395,S1,5,1.792,1.855,15,82,62,20,dropout
395,S1,6,2.236,1.92,17,99,77,22,dropout
395,S1,7,1.86,1.911,17,116,89,27,dropout
395,S1,8,1.653,1.876,18,134,102,32,dropout
395,S1,9,2.058,1.897,17,151,116,35,dropout
395,S1,10,2.345,1.942,17,168,130,38,dropout
395,S1,11,1.874,1.936,16,184,142,42,dropout
395,S1,12,1.91,1.934,15,199,154,45,dropout
396,S3,1,1.097,1.097,22,22,15,7,dropout
396,S3,2,1.76,1.395,18,40,28,12,dropout
396,S3,3,1.631,1.468,18,58,42,16,dropout
397,S1,1,2.355,2.355,22,22,19,3,lulus_terlambat
397,S1,2,2.539,2.433,16,38,34,4,lulus_terlambat
397,S1,3,2.455,2.44,19,57,51,6,lulus_terlambat
397,S1,4,2.454,2.443,16,73,65,8,lulus_terlambat
397,S1,5,2.35,2.427,15,88,77,11,lulus_terlambat
397,S1,6,2.802,2.488,17,105,93,12,lulus_terlambat
397,S1,7,2.66,2.514,19,124,110,14,lulus_terlambat
397,S1,8,2.58,2.524,21,145,129,16,lulus_terlambat
397,S1,9,2.493,2.52,21,166,146,20,lulus_terlambat
398,S2,1,3.851,3.851,22,22,21,1,lulus_tepat_waktu
398,S2,2,3.701,3.776,22,44,42,2,lulus_tepat_waktu
399,S1,1,2.636,2.636,21,21,19,2,lulus_terlambat
399,S1,2,3.307,2.971,21,42,39,3,lulus_terlambat
399,S1,3,1.99,2.634,22,64,54,10,lulus_terlambat
399,S1,4,2.945,2.696,16,80,69,11,lulus_terlambat
399,S1,5,2.93,2.741,19,99,87,12,lulus_terlambat
399,S1,6,2.681,2.732,18,117,103,14,lulus_terlambat
399,S1,7,2.55,2.704,21,138,123,15,lulus_terlambat
399,S1,8,2.786,2.714,18,156,139,17,lulus_terlambat
399,S1,9,2.805,2.724,20,176,158,18,lulus_terlambat
400,S2,1,2.52,2.52,19,19,18,1,lulus_tepat_waktu
400,S2,2,2.785,2.656,20,39,36,3,lulus_tepat_waktu
401,S1,1,3.414,3.414,22,22,22,0,lulus_tepat_waktu
401,S1,2,2.664,3.031,23,45,43,2,lulus_tepat_waktu
401,S1,3,3.425,3.148,19,64,62,2,lulus_tepat_waktu
401,S1,4,2.83,3.061,24,88,84,4,lulus_tepat_waktu
401,S1,5,2.619,2.983,19,107,101,6,lulus_tepat_waktu
401,S1,6,2.615,2.922,21,128,120,8,lulus_tepat_waktu
401,S1,7,3.1,2.945,19,147,138,9,lulus_tepat_waktu
401,S1,8,2.869,2.935,24,171,160,11,lulus_tepat_waktu
402,S1,1,2.106,2.106,19,19,17,2,lulus_terlambat
402,S1,2,2.423,2.26,18,37,32,5,lulus_terlambat
402,S1,3,2.007,2.181,17,54,46,8,lulus_terlambat
402,S1,4,1.79,2.091,16,70,57,13,lulus_terlambat
402,S1,5,2.325,2.137,17,87,72,15,lulus_terlambat
402,S1,6,2.203,2.147,16,103,86,17,lulus_terlambat
402,S1,7,2.764,2.235,17,120,102,18,lulus_terlambat
402,S1,8,2.006,2.201,21,141,120,21,lulus_terlambat
402,S1,9,1.787,2.161,15,156,131,25,lulus_terlambat
402,S1,10,2.363,2.18,16,172,144,28,lulus_terlambat
403,S1,1,1.871,1.871,21,21,16,5,dropout
403,S1,2,1.584,1.739,18,39,30,9,dropout
403,S1,3,1.958,1.8,15,54,42,12,dropout
403,S1,4,1.783,1.796,17,71,54,17,dropout
403,S1,5,2.267,1.878,15,86,66,20,dropout
403,S1,6,2.246,1.939,17,103,81,22,dropout
403,S1,7,1.693,1.904,17,120,94,26,dropout
403,S1,8,1.022,1.789,18,138,107,31,dropout
403,S1,9,1.63,1.772,16,154,118,36,dropout
403,S1,10,1.928,1.788,17,171,131,40,dropout
403,S1,11,1.698,1.78,17,188,143,45,dropout
403,S1,12,1.947,1.793,16,204,153,51,dropout
404,S1,1,1.443,1.443,21,21,15,6,dropout
404,S1,2,1.411,1.428,18,39,29,10,dropout
404,S1,3,1.969,1.592,17,56,42,14,dropout
404,S1,4,2.174,1.728,17,73,56,17,dropout
404,S1,5,2.261,1.824,16,89,69,20,dropout
404,S1,6,1.498,1.769,18,107,83,24,dropout
404,S1,7,1.481,1.727,18,125,97,28,dropout
404,S1,8,1.665,1.72,16,141,109,32,dropout
404,S1,9,2.038,1.754,17,158,123,35,dropout
404,S1,10,1.901,1.769,17,175,135,40,dropout
404,S1,11,1.9,1.78,17,192,148,44,dropout
405,S1,1,1.536,1.536,21,21,17,4,dropout
405,S1,2,1.768,1.643,18,39,29,10,dropout
405,S1,3,1.613,1.635,15,54,39,15,dropout
405,S1,4,1.838,1.681,16,70,50,20,dropout
405,S1,5,1.637,1.672,18,88,64,24,dropout
405,S1,6,1.33,1.622,15,103,74,29,dropout
405,S1,7,1.759,1.64,15,118,84,34,dropout
405,S1,8,1.989,1.686,18,136,96,40,dropout
405,S1,9,1.698,1.687,17,153,109,44,dropout
405,S1,10,1.742,1.693,17,170,122,48,dropout
405,S1,11,1.435,1.671,16,186,134,52,dropout
405,S1,12,1.441,1.651,17,203,147,56,dropout
406,S1,1,1.449,1.449,21,21,14,7,dropout
406,S1,2,1.937,1.674,18,39,27,12,dropout
406,S1,3,2.208,1.843,18,57,43,14,dropout
406,S1,4,1.892,1.855,18,75,55,20,dropout
406,S1,5,1.658,1.818,17,92,69,23,dropout
406,S1,6,1.82,1.819,16,108,82,26,dropout
406,S1,7,1.567,1.784,17,125,95,30,dropout
406,S1,8,1.571,1.76,16,141,107,34,dropout
406,S1,9,2.182,1.808,18,159,122,37,dropout
406,S1,10,1.631,1.79,18,177,135,42,dropout
406,S1,11,1.643,1.777,17,194,148,46,dropout
407,S1,1,2.924,2.924,21,21,19,2,lulus_tepat_waktu
407,S1,2,2.55,2.746,19,40,37,3,lulus_tepat_waktu
407,S1,3,3.392,2.962,20,60,56,4,lulus_tepat_waktu
407,S1,4,3.242,3.039,23,83,79,4,lulus_tepat_waktu
407,S1,5,2.576,2.942,22,105,100,5,lulus_tepat_waktu
407,S1,6,2.673,2.897,21,126,119,7,lulus_tepat_waktu
407,S1,7,3.052,2.919,20,146,139,7,lulus_tepat_waktu
407,S1,8,2.652,2.881,24,170,161,9,lulus_tepat_waktu
408,S3,1,2.435,2.435,22,22,18,4,lulus_tepat_waktu
408,S3,2,2.652,2.533,18,40,35,5,lulus_tepat_waktu
408,S3,3,1.857,2.308,20,60,50,10,lulus_tepat_waktu
409,S2,1,3.374,3.374,19,19,19,0,lulus_tepat_waktu
409,S2,2,3.069,3.207,23,42,41,1,lulus_tepat_waktu
410,S1,1,2.371,2.371,20,20,16,4,lulus_terlambat
410,S1,2,1.606,2.02,17,37,27,10,lulus_terlambat
410,S1,3,2.668,2.232,18,55,44,11,lulus_terlambat
410,S1,4,2.227,2.231,19,74,60,14,lulus_terlambat
410,S1,5,2.332,2.248,15,89,73,16,lulus_terlambat
410,S1,6,1.337,2.109,16,105,86,19,lulus_terlambat
410,S1,7,1.955,2.088,17,122,98,24,lulus_terlambat
410,S1,8,2.287,2.112,17,139,112,27,lulus_terlambat
410,S1,9,1.602,2.062,15,154,124,30,lulus_terlambat
410,S1,10,1.926,2.048,18,172,137,35,lulus_terlambat
410,S1,11,2.288,2.067,15,187,149,38,lulus_terlambat
411,S1,1,1.836,1.836,18,18,14,4,lulus_terlambat
411,S1,2,2.128,1.978,17,35,29,6,lulus_terlambat
411,S1,3,2.144,2.032,17,52,43,9,lulus_terlambat
411,S1,4,2.274,2.086,15,67,55,12,lulus_terlambat
411,S1,5,2.559,2.182,17,84,71,13,lulus_terlambat
411,S1,6,2.322,2.208,19,103,87,16,lulus_terlambat
411,S1,7,2.664,2.266,15,118,101,17,lulus_terlambat
411,S1,8,2.118,2.243,21,139,118,21,lulus_terlambat
411,S1,9,2.625,2.285,17,156,134,22,lulus_terlambat
411,S1,10,2.92,2.354,19,175,152,23,lulus_terlambat
412,S1,1,2.815,2.815,18,18,16,2,lulus_tepat_waktu
412,S1,2,2.893,2.855,19,37,34,3,lulus_tepat_waktu
412,S1,3,3.297,3.015,21,58,54,4,lulus_tepat_waktu
412,S1,4,3.302,3.091,21,79,74,5,lulus_tepat_waktu
412,S1,5,2.972,3.064,23,102,95,7,lulus_tepat_waktu
412,S1,6,2.936,3.042,21,123,115,8,lulus_tepat_waktu
412,S1,7,2.729,2.999,20,143,133,10,lulus_tepat_waktu
412,S1,8,3.495,3.059,20,163,153,10,lulus_tepat_waktu
413,S1,1,3.051,3.051,22,22,22,0,lulus_tepat_waktu
413,S1,2,2.048,2.561,21,43,41,2,lulus_tepat_waktu
413,S1,3,3.109,2.716,17,60,58,2,lulus_tepat_waktu
413,S1,4,2.602,2.684,23,83,79,4,lulus_tepat_waktu
413,S1,5,2.725,2.693,21,104,98,6,lulus_tepat_waktu
413,S1,6,2.713,2.696,20,124,117,7,lulus_tepat_waktu
413,S1,7,2.814,2.712,19,143,135,8,lulus_tepat_waktu
413,S1,8,2.98,2.743,19,162,153,9,lulus_tepat_waktu
414,S3,1,3.478,3.478,22,22,22,0,lulus_tepat_waktu
414,S3,2,3.215,3.344,23,45,44,1,lulus_tepat_waktu
415,S1,1,2.408,2.408,20,20,18,2,lulus_tepat_waktu
415,S1,2,2.617,2.504,17,37,33,4,lulus_tepat_waktu
415,S1,3,2.869,2.632,20,57,51,6,lulus_tepat_waktu
415,S1,4,2.774,2.669,20,77,69,8,lulus_tepat_waktu
415,S1,5,3.33,2.811,21,98,90,8,lulus_tepat_waktu
415,S1,6,3.468,2.931,22,120,111,9,lulus_tepat_waktu
415,S1,7,2.909,2.928,23,143,132,11,lulus_tepat_waktu
415,S1,8,2.333,2.858,19,162,147,15,lulus_tepat_waktu
416,S1,1,2.004,2.004,22,22,18,4,dropout
416,S1,2,1.979,1.994,16,38,30,8,dropout
416,S1,3,2.124,2.034,17,55,44,11,dropout
416,S1,4,1.627,1.938,17,72,56,16,dropout
416,S1,5,1.932,1.937,17,89,68,21,dropout
416,S1,6,1.746,1.905,18,107,80,27,dropout
416,S1,7,1.897,1.904,15,122,91,31,dropout
416,S1,8,2.013,1.917,17,139,106,33,dropout
416,S1,9,1.691,1.895,15,154,116,38,dropout
416,S1,10,1.862,1.892,17,171,127,44,dropout
416,S1,11,2.221,1.918,15,186,139,47,dropout
416,S1,12,2.064,1.931,18,204,155,49,dropout
417,S1,1,2.894,2.894,22,22,21,1,lulus_tepat_waktu
417,S1,2,3.058,2.972,20,42,41,1,lulus_tepat_waktu
417,S1,3,3.574,3.173,21,63,61,2,lulus_tepat_waktu
417,S1,4,2.409,2.982,21,84,80,4,lulus_tepat_waktu
417,S1,5,3.257,3.024,15,99,95,4,lulus_tepat_waktu
417,S1,6,3.3,3.074,22,121,116,5,lulus_tepat_waktu
417,S1,7,4.0,3.222,23,144,138,6,lulus_tepat_waktu
417,S1,8,3.543,3.263,21,165,158,7,lulus_tepat_waktu
418,S1,1,3.151,3.151,22,22,21,1,lulus_tepat_waktu
418,S1,2,2.672,2.912,22,44,41,3,lulus_tepat_waktu
418,S1,3,3.628,3.128,19,63,59,4,lulus_tepat_waktu
418,S1,4,2.607,2.993,22,85,79,6,lulus_tepat_waktu
418,S1,5,3.043,3.003,21,106,99,7,lulus_tepat_waktu
418,S1,6,3.462,3.079,21,127,120,7,lulus_tepat_waktu
418,S1,7,3.461,3.133,21,148,140,8,lulus_tepat_waktu
418,S1,8,3.051,3.122,22,170,161,9,lulus_tepat_waktu
419,S1,1,2.839,2.839,22,22,21,1,lulus_terlambat
419,S1,2,2.436,2.642,21,43,39,4,lulus_terlambat
419,S1,3,2.385,2.566,18,61,54,7,lulus_terlambat
419,S1,4,3.401,2.74,16,77,70,7,lulus_terlambat
419,S1,5,2.479,2.678,24,101,90,11,lulus_terlambat
419,S1,6,2.588,2.666,15,116,104,12,lulus_terlambat
419,S1,7,2.615,2.659,19,135,122,13,lulus_terlambat
419,S1,8,2.632,2.656,20,155,140,15,lulus_terlambat
419,S1,9,2.509,2.64,18,173,156,17,lulus_terlambat
420,S1,1,4.0,4.0,18,18,17,1,lulus_tepat_waktu
420,S1,2,3.411,3.683,21,39,37,2,lulus_tepat_waktu
420,S1,3,3.34,3.552,24,63,60,3,lulus_tepat_waktu
420,S1,4,3.974,3.669,24,87,83,4,lulus_tepat_waktu
420,S1,5,3.038,3.532,24,111,106,5,lulus_tepat_waktu
420,S1,6,2.733,3.4,22,133,126,7,lulus_tepat_waktu
420,S1,7,3.298,3.387,20,153,146,7,lulus_tepat_waktu
421,S1,1,2.102,2.102,22,22,20,2,dropout
421,S1,2,1.565,1.868,17,39,33,6,dropout
421,S1,3,2.191,1.97,18,57,47,10,dropout
421,S1,4,1.3,1.816,17,74,60,14,dropout
421,S1,5,1.816,1.816,15,89,71,18,dropout
421,S1,6,1.919,1.833,18,107,83,24,dropout
421,S1,7,0.954,1.707,18,125,96,29,dropout
421,S1,8,1.597,1.694,16,141,106,35,dropout
421,S1,9,1.401,1.661,18,159,120,39,dropout
421,S1,10,2.007,1.695,17,176,135,41,dropout
421,S1,11,1.379,1.667,17,193,146,47,dropout
422,S1,1,1.552,1.552,20,20,14,6,dropout
422,S1,2,1.553,1.553,18,38,26,12,dropout
422,S1,3,1.524,1.543,18,56,39,17,dropout
422,S1,4,1.253,1.473,18,74,53,21,dropout
422,S1,5,1.75,1.522,16,90,65,25,dropout
422,S1,6,2.07,1.6,15,105,78,27,dropout
422,S1,7,1.776,1.626,18,123,91,32,dropout
422,S1,8,1.061,1.554,18,141,105,36,dropout
422,S1,9,1.695,1.568,15,156,115,41,dropout
422,S1,10,2.107,1.615,15,171,128,43,dropout
422,S1,11,1.455,1.601,16,187,140,47,dropout
422,S1,12,2.051,1.637,16,203,154,49,dropout
423,S1,1,2.21,2.21,19,19,16,3,lulus_terlambat
423,S1,2,2.723,2.444,16,35,31,4,lulus_terlambat
423,S1,3,2.762,2.563,21,56,50,6,lulus_terlambat
423,S1,4,2.322,2.5,20,76,68,8,lulus_terlambat
423,S1,5,2.533,2.506,17,93,84,9,lulus_terlambat
423,S1,6,2.152,2.441,21,114,102,12,lulus_terlambat
423,S1,7,2.465,2.444,15,129,115,14,lulus_terlambat
423,S1,8,2.378,2.436,16,145,129,16,lulus_terlambat
423,S1,9,2.48,2.441,16,161,143,18,lulus_terlambat
423,S1,10,2.368,2.434,16,177,156,21,lulus_terlambat
424,S2,1,2.015,2.015,19,19,16,3,lulus_tepat_waktu
424,S2,2,2.374,2.173,15,34,28,6,lulus_tepat_waktu
424,S2,3,2.056,2.133,18,52,43,9,lulus_tepat_waktu
425,S1,1,2.911,2.911,20,20,19,1,lulus_tepat_waktu
425,S1,2,3.376,3.131,18,38,37,1,lulus_tepat_waktu
425,S1,3,3.696,3.338,22,60,58,2,lulus_tepat_waktu
425,S1,4,3.652,3.42,21,81,79,2,lulus_tepat_waktu
425,S1,5,3.737,3.487,22,103,100,3,lulus_tepat_waktu
425,S1,6,3.822,3.551,24,127,123,4,lulus_tepat_waktu
425,S1,7,3.299,3.515,21,148,143,5,lulus_tepat_waktu
425,S1,8,3.568,3.522,22,170,164,6,lulus_tepat_waktu
426,S2,1,3.489,3.489,22,22,22,0,lulus_tepat_waktu
426,S2,2,2.635,3.062,22,44,43,1,lulus_tepat_waktu
427,S1,1,2.283,2.283,20,20,17,3,lulus_terlambat
427,S1,2,2.442,2.356,17,37,31,6,lulus_terlambat
427,S1,3,2.478,2.391,15,52,44,8,lulus_terlambat
427,S1,4,2.54,2.426,16,68,59,9,lulus_terlambat
427,S1,5,2.643,2.477,21,89,79,10,lulus_terlambat
427,S1,6,2.42,2.466,21,110,97,13,lulus_terlambat
427,S1,7,2.352,2.451,17,127,111,16,lulus_terlambat
427,S1,8,3.366,2.559,17,144,127,17,lulus_terlambat
427,S1,9,2.554,2.559,21,165,146,19,lulus_terlambat
428,S1,1,2.198,2.198,22,22,20,2,lulus_terlambat
428,S1,2,2.176,2.188,17,39,34,5,lulus_terlambat
428,S1,3,2.41,2.253,16,55,47,8,lulus_terlambat
428,S1,4,2.033,2.199,18,73,63,10,lulus_terlambat
428,S1,5,1.976,2.161,15,88,74,14,lulus_terlambat
428,S1,6,2.208,2.168,17,105,88,17,lulus_terlambat
428,S1,7,1.998,2.145,17,122,101,21,lulus_terlambat
428,S1,8,1.908,2.114,18,140,114,26,lulus_terlambat
428,S1,9,2.503,2.154,16,156,129,27,lulus_terlambat
428,S1,10,2.149,2.153,20,176,146,30,lulus_terlambat
429,S3,1,1.955,1.955,20,20,15,5,dropout
429,S3,2,1.365,1.684,17,37,28,9,dropout
429,S3,3,1.796,1.718,16,53,39,14,dropout
429,S3,4,1.454,1.651,18,71,52,19,dropout
430,S1,1,3.721,3.721,22,22,22,0,lulus_tepat_waktu
430,S1,2,3.355,3.538,22,44,44,0,lulus_tepat_waktu
430,S1,3,3.233,3.431,24,68,67,1,lulus_tepat_waktu
430,S1,4,3.449,3.435,23,91,89,2,lulus_tepat_waktu
430,S1,5,2.986,3.345,23,114,110,4,lulus_tepat_waktu
430,S1,6,3.234,3.329,19,133,128,5,lulus_tepat_waktu
430,S1,7,3.88,3.404,21,154,149,5,lulus_tepat_waktu
431,S2,1,3.529,3.529,19,19,19,0,lulus_tepat_waktu
431,S2,2,3.863,3.704,21,40,40,0,lulus_tepat_waktu
432,S1,1,3.368,3.368,19,19,19,0,lulus_tepat_waktu
432,S1,2,3.0,3.175,21,40,39,1,lulus_tepat_waktu
432,S1,3,2.89,3.068,24,64,61,3,lulus_tepat_waktu
432,S1,4,2.046,2.815,21,85,79,6,lulus_tepat_waktu
432,S1,5,2.694,2.795,17,102,95,7,lulus_tepat_waktu
432,S1,6,2.959,2.822,20,122,114,8,lulus_tepat_waktu
432,S1,7,2.875,2.83,21,143,133,10,lulus_tepat_waktu
432,S1,8,2.877,2.835,19,162,150,12,lulus_tepat_waktu
433,S1,1,1.699,1.699,18,18,14,4,dropout
433,S1,2,1.907,1.803,18,36,26,10,dropout
433,S1,3,2.289,1.965,18,54,41,13,dropout
433,S1,4,2.117,2.0,16,70,55,15,dropout
433,S1,5,1.502,1.907,16,86,67,19,dropout
433,S1,6,2.005,1.922,15,101,79,22,dropout
433,S1,7,1.546,1.873,15,116,90,26,dropout
433,S1,8,1.799,1.865,15,131,101,30,dropout
433,S1,9,2.446,1.931,17,148,116,32,dropout
433,S1,10,1.537,1.889,18,166,130,36,dropout
433,S1,11,1.987,1.898,17,183,141,42,dropout
433,S1,12,2.103,1.916,18,201,156,45,dropout
434,S2,1,1.345,1.345,19,19,14,5,dropout
434,S2,2,1.785,1.539,15,34,24,10,dropout
434,S2,3,1.523,1.534,17,51,37,14,dropout
435,S3,1,3.369,3.369,19,19,19,0,lulus_tepat_waktu
435,S3,2,2.649,2.983,22,41,39,2,lulus_tepat_waktu
435,S3,3,2.902,2.956,20,61,58,3,lulus_tepat_waktu
436,S1,1,2.886,2.886,21,21,20,1,lulus_tepat_waktu
436,S1,2,2.92,2.903,20,41,39,2,lulus_tepat_waktu
436,S1,3,2.826,2.877,20,61,58,3,lulus_tepat_waktu
436,S1,4,3.084,2.93,21,82,79,3,lulus_tepat_waktu
436,S1,5,3.561,3.073,24,106,103,3,lulus_tepat_waktu
436,S1,6,3.032,3.066,22,128,124,4,lulus_tepat_waktu
436,S1,7,3.108,3.072,23,151,146,5,lulus_tepat_waktu
437,S1,1,2.811,2.811,21,21,19,2,lulus_terlambat
437,S1,2,2.286,2.569,18,39,35,4,lulus_terlambat
437,S1,3,2.622,2.586,18,57,52,5,lulus_terlambat
437,S1,4,2.497,2.562,21,78,71,7,lulus_terlambat
437,S1,5,2.841,2.609,16,94,86,8,lulus_terlambat
437,S1,6,2.312,2.555,21,115,103,12,lulus_terlambat
437,S1,7,2.914,2.599,16,131,118,13,lulus_terlambat
437,S1,8,2.486,2.583,21,152,136,16,lulus_terlambat
437,S1,9,2.919,2.617,17,169,152,17,lulus_terlambat
438,S3,1,1.6,1.6,18,18,13,5,dropout
438,S3,2,1.92,1.755,17,35,25,10,dropout
438,S3,3,1.71,1.742,15,50,36,14,dropout
438,S3,4,1.471,1.67,18,68,50,18,dropout
439,S1,1,2.575,2.575,19,19,18,1,lulus_tepat_waktu
439,S1,2,3.14,2.872,21,40,39,1,lulus_tepat_waktu
439,S1,3,2.693,2.808,22,62,59,3,lulus_tepat_waktu
439,S1,4,2.519,2.738,20,82,78,4,lulus_tepat_waktu
439,S1,5,2.718,2.734,20,102,96,6,lulus_tepat_waktu
439,S1,6,2.581,2.709,20,122,114,8,lulus_tepat_waktu
439,S1,7,2.878,2.734,21,143,134,9,lulus_tepat_waktu
439,S1,8,2.221,2.676,18,161,149,12,lulus_tepat_waktu
440,S1,1,1.749,1.749,19,19,14,5,dropout
440,S1,2,1.904,1.822,17,36,26,10,dropout
440,S1,3,2.01,1.885,18,54,41,13,dropout
440,S1,4,1.899,1.888,18,72,55,17,dropout
440,S1,5,1.92,1.894,17,89,68,21,dropout
440,S1,6,1.615,1.849,17,106,81,25,dropout
440,S1,7,1.7,1.829,17,123,93,30,dropout
440,S1,8,1.175,1.753,16,139,104,35,dropout
440,S1,9,1.789,1.758,18,157,118,39,dropout
440,S1,10,1.622,1.745,16,173,129,44,dropout
440,S1,11,1.869,1.756,16,189,142,47,dropout
440,S1,12,1.502,1.736,16,205,155,50,dropout
441,S2,1,2.67,2.67,20,20,19,1,lulus_tepat_waktu
441,S2,2,2.159,2.421,19,39,36,3,lulus_tepat_waktu
442,S1,1,1.558,1.558,22,22,15,7,dropout
442,S1,2,1.357,1.474,16,38,27,11,dropout
442,S1,3,2.519,1.77,15,53,41,12,dropout
442,S1,4,1.978,1.829,21,74,57,17,dropout
442,S1,5,2.367,1.919,15,89,70,19,dropout
442,S1,6,1.75,1.892,17,106,83,23,dropout
442,S1,7,2.669,1.989,15,121,97,24,dropout
442,S1,8,1.304,1.891,20,141,112,29,dropout
442,S1,9,1.757,1.878,16,157,123,34,dropout
442,S1,10,1.943,1.883,15,172,134,38,dropout
442,S1,11,2.052,1.897,15,187,146,41,dropout
443,S1,1,2.312,2.312,20,20,16,4,lulus_terlambat
443,S1,2,2.869,2.568,17,37,32,5,lulus_terlambat
443,S1,3,2.455,2.529,19,56,47,9,lulus_terlambat
443,S1,4,2.458,2.514,15,71,60,11,lulus_terlambat
443,S1,5,2.256,2.467,16,87,74,13,lulus_terlambat
443,S1,6,2.566,2.482,16,103,89,14,lulus_terlambat
443,S1,7,2.498,2.485,19,122,105,17,lulus_terlambat
443,S1,8,2.467,2.482,18,140,120,20,lulus_terlambat
443,S1,9,3.266,2.567,17,157,137,20,lulus_terlambat
443,S1,10,2.735,2.589,24,181,160,21,lulus_terlambat
444,S1,1,2.863,2.863,21,21,19,2,lulus_terlambat
444,S1,2,2.428,2.663,18,39,35,4,lulus_terlambat
444,S1,3,2.358,2.574,16,55,49,6,lulus_terlambat
444,S1,4,2.545,2.567,17,72,65,7,lulus_terlambat
444,S1,5,3.805,2.836,20,92,85,7,lulus_terlambat
444,S1,6,2.996,2.869,24,116,107,9,lulus_terlambat
444,S1,7,2.81,2.861,20,136,126,10,lulus_terlambat
444,S1,8,3.601,2.947,18,154,143,11,lulus_terlambat
444,S1,9,2.698,2.914,24,178,165,13,lulus_terlambat
445,S1,1,1.756,1.756,18,18,13,5,dropout
445,S1,2,2.075,1.916,18,36,28,8,dropout
445,S1,3,1.508,1.79,16,52,39,13,dropout
445,S1,4,2.29,1.913,17,69,54,15,dropout
445,S1,5,1.483,1.828,17,86,67,19,dropout
445,S1,6,2.116,1.871,15,101,80,21,dropout
445,S1,7,1.922,1.878,16,117,91,26,dropout
445,S1,8,1.929,1.884,17,134,103,31,dropout
445,S1,9,1.527,1.842,18,152,115,37,dropout
445,S1,10,1.684,1.825,18,170,128,42,dropout
445,S1,11,1.891,1.831,16,186,141,45,dropout
445,S1,12,1.549,1.806,18,204,153,51,dropout
446,S2,1,1.993,1.993,18,18,12,6,dropout
